w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
490011001001215,4,0,0,4,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,20240920
490011001001247,2,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001001258,81,23,39,19,62,11,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,80,0,0,0,0,1,78,3,11,13,18,16,50,31,0,0,0,0,0,0,0,0,0,0,20240920
490011001002001,19,11,6,2,12,5,2,0,0,0,11,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,1,5,2,3,16,0,0,0,0,0,0,0,0,0,0,20240920
490011001002006,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001002008,65,15,24,26,20,41,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,59,0,0,55,0,3,4,1,2,52,13,10,12,16,12,20,45,0,0,0,0,0,0,0,0,0,0,20240920
490011001002009,12,4,4,4,2,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,2,3,4,1,0,8,4,0,0,0,0,0,0,0,0,0,0,20240920
490011001002012,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001002016,12,2,8,2,2,6,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,9,1,1,1,0,0,11,1,0,3,4,3,5,7,0,0,0,0,0,0,0,0,0,0,20240920
490011001002020,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001002021,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001002022,3,2,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001002025,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001002026,4,2,1,1,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001002027,71,41,14,16,40,25,6,0,0,0,0,0,0,44,0,0,3,0,0,0,0,0,0,0,24,0,0,70,1,0,0,0,0,63,8,2,8,15,5,32,39,0,0,0,0,0,0,0,0,0,0,20240920
490011001002041,15,6,5,4,3,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,11,4,2,1,2,4,7,8,0,0,0,0,0,0,0,0,0,0,20240920
490011001002042,24,5,15,4,2,2,20,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,19,5,4,10,3,2,22,2,0,0,0,0,0,0,0,0,0,0,20240920
490011001002046,9,6,3,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,7,2,0,1,1,1,3,6,0,0,0,0,0,0,0,0,0,0,20240920
490011001002048,9,4,4,1,2,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,8,1,0,2,2,1,8,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001002050,3,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001002055,8,1,1,6,0,2,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,2,0,0,0,8,0,2,3,1,1,5,3,0,0,0,0,0,0,0,0,0,0,20240920
490011001002060,19,1,3,15,12,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,19,0,0,0,0,0,18,1,2,8,4,4,14,5,0,0,0,0,0,0,0,0,0,0,20240920
490011001002063,11,8,1,2,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,11,0,0,2,0,1,4,7,0,0,0,0,0,0,0,0,0,0,20240920
490011001002074,8,6,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20240920
490011001002076,31,4,9,18,17,7,7,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,26,5,5,5,10,7,24,7,0,0,0,0,0,0,0,0,0,0,20240920
490011001002077,13,2,7,4,2,6,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,13,0,0,0,0,0,13,0,1,6,2,2,9,4,0,0,0,0,0,0,0,0,0,0,20240920
490011001003001,96,23,42,31,22,23,51,0,0,0,0,0,0,38,46,0,0,0,0,0,12,0,0,0,0,0,0,94,0,1,0,0,1,93,3,13,21,26,13,79,17,0,0,0,0,0,0,0,0,0,0,20240920
490011001003002,64,37,20,7,27,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,0,60,1,2,1,0,0,49,15,4,8,7,8,29,35,0,0,0,0,0,0,0,0,0,0,20240920
490011001003005,91,34,38,19,42,37,12,0,0,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,15,0,0,87,1,2,0,0,1,82,9,11,16,22,8,38,53,0,0,0,0,0,0,0,0,0,0,20240920
490011001003006,143,19,83,41,21,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,141,0,1,0,0,1,137,6,11,35,51,27,23,120,0,0,0,0,0,0,0,0,0,0,20240920
490011001003010,23,6,13,4,4,11,8,0,0,0,6,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,11,23,0,0,0,0,0,23,0,0,5,7,5,13,10,0,0,0,0,0,0,0,0,0,0,20240920
490011001003015,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003017,12,0,9,3,3,8,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,0,0,1,9,3,4,3,3,2,3,9,0,0,0,0,0,0,0,0,0,0,20240920
490011001003026,10,5,4,1,2,7,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,2,0,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,20240920
490011001003030,5,2,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001003031,6,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,1,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001003035,85,24,35,26,34,31,20,0,0,0,0,0,0,41,0,0,0,0,0,0,0,44,0,0,0,0,0,84,0,0,0,0,1,83,2,9,11,27,14,30,55,0,0,0,0,0,0,0,0,0,0,20240920
490011001003036,6,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,2,0,3,2,0,2,4,0,0,0,0,0,0,0,0,0,0,20240920
490011001003037,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003039,3,1,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003040,122,33,51,38,28,42,52,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,4,1,0,2,114,8,12,30,34,13,64,58,0,0,0,0,0,0,0,0,0,0,20240920
490011001003047,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003048,42,12,19,11,20,11,11,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,4,0,8,3,2,41,1,0,0,0,0,42,0,1,9,12,8,18,24,0,0,0,0,0,0,0,0,0,0,20240920
490011001003051,72,12,43,17,18,16,38,0,0,0,6,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,15,69,0,1,2,0,0,70,2,2,23,22,13,28,44,0,0,0,0,0,0,0,0,0,0,20240920
490011001003053,4,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,20240920
490011001003054,17,2,12,3,3,4,10,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,17,0,0,0,0,0,16,1,1,5,7,2,10,7,0,0,0,0,0,0,0,0,0,0,20240920
490011001003055,4,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20240920
490011001003056,119,53,50,16,43,38,38,0,0,0,0,0,0,18,0,0,18,0,1,0,0,0,18,0,7,12,45,110,0,4,0,0,5,107,12,8,23,25,10,48,71,0,0,0,0,0,0,0,0,0,0,20240920
490011001003058,4,2,2,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003061,10,3,6,1,6,1,3,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,1,10,0,1,1,2,3,8,2,0,0,0,0,0,0,0,0,0,0,20240920
490011001003065,59,8,35,16,22,16,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,53,0,0,0,0,0,58,0,0,0,0,1,56,3,8,18,15,10,19,40,0,0,0,0,0,0,0,0,0,0,20240920
490011001003067,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,3,0,0,5,0,1,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,20240920
490011001003072,2,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011001003073,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20240920
490011001003076,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001133,5,2,2,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002001137,3,1,1,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001143,61,18,31,12,17,24,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,50,0,0,0,0,61,0,0,0,0,0,58,3,3,18,15,7,12,49,0,0,0,0,0,0,0,0,0,0,20240920
490011002001145,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002001179,4,2,1,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001186,56,22,30,4,1,8,47,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,1,50,6,5,10,15,4,39,17,0,0,0,0,0,0,0,0,0,0,20240920
490011002001189,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001257,4,0,3,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001263,12,3,8,1,2,1,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,12,0,0,6,3,0,11,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002001268,7,1,2,4,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001278,4,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001281,15,6,4,5,4,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,14,1,1,6,1,1,13,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002001388,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002001390,18,6,9,3,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,7,4,1,17,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002001396,8,0,3,5,2,4,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,2,1,4,1,6,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002001419,10,1,6,3,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,2,5,2,0,9,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002001653,10,1,7,2,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,8,2,0,7,2,0,8,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002002007,4,0,0,4,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002002012,3,0,3,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002002014,9,0,6,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,9,0,0,2,5,2,3,6,0,0,0,0,0,0,0,0,0,0,20240920
490011002002015,5,1,2,2,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,20240920
490011002002017,41,4,24,13,12,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,41,0,1,11,16,9,13,28,0,0,0,0,0,0,0,0,0,0,20240920
490011002002022,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002002024,5,0,3,2,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,20240920
490011002002028,25,7,12,6,8,5,12,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,2,10,4,2,22,3,0,0,0,0,0,0,0,0,0,0,20240920
490011002002030,6,1,5,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002002033,28,5,13,10,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,26,2,3,4,13,3,6,22,0,0,0,0,0,0,0,0,0,0,20240920
490011002002036,4,2,1,1,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002002038,4,0,3,1,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,20240920
490011002003000,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003003,31,9,15,7,6,15,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,29,0,0,1,0,1,29,2,5,7,8,2,10,21,0,0,0,0,0,0,0,0,0,0,20240920
490011002003004,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003009,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003012,27,3,17,7,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,27,0,0,0,0,0,27,0,4,8,9,3,8,19,0,0,0,0,0,0,0,0,0,0,20240920
490011002003015,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003019,8,0,8,0,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,8,0,0,0,5,3,2,6,0,0,0,0,0,0,0,0,0,0,20240920
490011002003025,22,12,4,6,13,3,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,13,0,0,21,0,0,0,0,1,22,0,2,4,3,1,7,15,0,0,0,0,0,0,0,0,0,0,20240920
490011002003027,17,3,11,3,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,16,1,1,4,5,4,7,10,0,0,0,0,0,0,0,0,0,0,20240920
490011002003029,5,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,0,0,4,1,1,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002003040,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003042,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20240920
490011002003070,16,6,8,2,3,7,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,3,10,6,2,5,2,1,15,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002003071,40,14,21,5,6,6,28,0,2,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,40,0,3,10,9,4,34,6,0,0,0,0,0,0,0,0,0,0,20240920
490011002003072,509,75,358,76,23,164,322,508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,469,7,14,9,7,3,229,280,161,112,100,61,351,158,0,0,0,0,0,0,0,0,0,0,20240920
490011002003073,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20240920
490011002003074,11,3,6,2,3,2,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,2,2,4,0,5,6,0,0,0,0,0,0,0,0,0,0,20240920
490011002003075,13,4,8,1,3,4,6,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,13,0,2,3,3,1,7,6,0,0,0,0,0,0,0,0,0,0,20240920
490011002003078,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20240920
490011002003092,16,6,5,5,13,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,3,0,0,15,1,2,4,4,0,4,12,0,0,0,0,0,0,0,0,0,0,20240920
